# lat	lon	dist
31.454314	-115.062335	4.609693e+01
31.454314	-115.051691	4.574215e+01
31.454314	-115.041047	4.540693e+01
31.454314	-115.030402	4.509171e+01
31.454314	-115.019758	4.479692e+01
31.454314	-115.009114	4.452295e+01
31.454314	-114.998470	4.427019e+01
31.454314	-114.987826	4.403902e+01
31.454314	-114.977181	4.382977e+01
31.454314	-114.966537	4.364275e+01
31.454314	-114.955893	4.347826e+01
31.454314	-114.945249	4.333655e+01
31.454314	-114.934604	4.321784e+01
31.454314	-114.923960	4.312233e+01
31.454314	-114.913316	4.305017e+01
31.454314	-114.902672	4.300147e+01
31.463313	-115.722277	8.497358e+01
31.463313	-115.711632	8.430029e+01
31.463313	-115.700988	8.363198e+01
31.463313	-115.690344	8.297047e+01
31.463313	-115.679700	8.231594e+01
31.463313	-115.669056	8.164255e+01
31.463313	-115.658411	8.097397e+01
31.463313	-115.647767	8.031243e+01
31.463313	-115.637123	7.965810e+01
31.463313	-115.626479	7.898458e+01
31.463313	-115.615834	7.831573e+01
31.463313	-115.605190	7.765416e+01
31.463313	-115.594546	7.700005e+01
31.463313	-115.583902	7.635360e+01
31.463313	-115.573258	7.571499e+01
31.463313	-115.562613	7.507963e+01
31.463313	-115.551969	7.442651e+01
31.463313	-115.541325	7.375045e+01
31.463313	-115.530681	7.308180e+01
31.463313	-115.520036	7.242095e+01
31.463313	-115.509392	7.176813e+01
31.463313	-115.498748	7.109181e+01
31.463313	-115.488104	7.042288e+01
31.463313	-115.477460	6.976205e+01
31.463313	-115.466815	6.910955e+01
31.463313	-115.456171	6.834451e+01
31.463313	-115.445527	6.755267e+01
31.463313	-115.434883	6.676662e+01
31.463313	-115.424239	6.598657e+01
31.463313	-115.413594	6.521275e+01
31.463313	-115.402950	6.444536e+01
31.463313	-115.392306	6.368464e+01
31.463313	-115.381662	6.293084e+01
31.463313	-115.371017	6.218421e+01
31.463313	-115.360373	6.144501e+01
31.463313	-115.349729	6.071351e+01
31.463313	-115.339085	5.999000e+01
31.463313	-115.328441	5.927475e+01
31.463313	-115.317796	5.856808e+01
31.463313	-115.307152	5.787031e+01
31.463313	-115.296508	5.718175e+01
31.463313	-115.285864	5.650275e+01
31.463313	-115.275219	5.583365e+01
31.463313	-115.264575	5.517481e+01
31.463313	-115.253931	5.452661e+01
31.463313	-115.243287	5.388943e+01
31.463313	-115.232643	5.326366e+01
31.463313	-115.221998	5.264972e+01
31.463313	-115.211354	5.204801e+01
31.463313	-115.200710	5.145897e+01
31.463313	-115.190066	5.088304e+01
31.463313	-115.179421	5.032068e+01
31.463313	-115.168777	4.977233e+01
31.463313	-115.158133	4.923846e+01
31.463313	-115.147489	4.871956e+01
31.463313	-115.136845	4.821611e+01
31.463313	-115.126200	4.772860e+01
31.463313	-115.115556	4.725751e+01
31.463313	-115.104912	4.680334e+01
31.463313	-115.094268	4.636660e+01
31.463313	-115.083624	4.594778e+01
31.463313	-115.072979	4.554737e+01
31.463313	-115.062335	4.516587e+01
31.463313	-115.051691	4.480375e+01
31.463313	-115.041047	4.446149e+01
31.463313	-115.030402	4.413955e+01
31.463313	-115.019758	4.383838e+01
31.463313	-115.009114	4.355841e+01
31.463313	-114.998470	4.330005e+01
31.463313	-114.987826	4.306369e+01
31.463313	-114.977181	4.284970e+01
