# #        time             lat              lon           depth             mag       index3Dgrid   index2Dgrid
81	0.083449	32.685470	-115.802800	8.455000	3.300000	727268	24242
82	0.084351	32.685960	-115.790110	2.898000	3.400000	727322	24244
83	0.084699	32.315590	-115.340970	9.648000	4.200000	491349	16378
84	0.085613	32.600500	-115.795830	7.560000	2.800000	672097	22403
85	0.085868	32.329000	-115.413000	5.390000	4.000000	497135	16571
86	0.086412	32.218170	-115.069330	0.640000	3.500000	426090	14203
87	0.087071	32.417500	-115.382000	12.930000	3.900000	556962	18565
88	0.087615	32.692830	-115.778330	-0.480000	3.600000	732720	24424
89	0.089016	32.618300	-115.753560	7.039000	2.600000	683467	22782
90	0.089166	32.554000	-115.639670	8.710000	2.900000	644108	21470
91	0.089872	32.392000	-115.507670	9.180000	3.400000	538779	17959
92	0.092083	32.648220	-115.727230	9.200000	2.500000	705729	23524
93	0.092233	32.648650	-115.724580	7.167000	3.300000	705727	23524
94	0.092986	32.628910	-115.722600	4.487000	3.000000	694684	23156
95	0.094027	32.567960	-115.673670	12.030000	3.200000	655452	21848
96	0.095937	32.325830	-115.371170	13.960000	4.100000	497263	16575
97	0.097430	32.666330	-115.752050	0.936000	3.100000	716580	23886
98	0.098055	32.656330	-115.773000	4.200000	2.300000	711064	23702
99	0.099699	32.236970	-115.288030	8.391000	3.300000	437498	14583
100	0.100532	32.665880	-115.780730	4.942000	2.800000	716524	23884
101	0.101365	32.320330	-115.420670	7.540000	4.200000	491107	16370
102	0.101759	32.086170	-115.161670	10.080000	4.000000	336970	11232
103	0.102384	32.321330	-115.314170	5.970000	3.900000	491405	16380
104	0.103321	32.179000	-115.480000	16.070000	3.100000	401056	13368
105	0.104467	32.348540	-115.331420	10.992000	3.000000	509380	16979
106	0.105601	32.267330	-115.335180	10.488000	2.900000	455350	15178
107	0.106423	32.601190	-115.746150	4.566000	3.200000	672244	22408
108	0.106736	32.623670	-115.760670	3.010000	3.300000	689013	22967
109	0.108379	32.574770	-115.698680	4.608000	3.000000	661054	22035
110	0.110405	32.628460	-115.745300	2.894000	2.900000	689072	22969
111	0.110509	32.642500	-115.802500	14.860000	2.600000	699974	23332
112	0.110763	32.233830	-115.299330	8.770000	2.800000	437468	14582
113	0.111169	32.387410	-115.572960	1.690000	3.500000	538591	17953
114	0.111516	32.604550	-115.720210	9.351000	2.800000	677949	22598
115	0.111678	32.576720	-115.697480	9.228000	3.500000	661059	22035
116	0.112534	32.556820	-115.659050	8.675000	3.900000	649778	21659
117	0.113356	32.643330	-115.667830	13.860000	2.000000	700363	23345
118	0.114108	32.473730	-115.562790	11.074000	3.600000	591941	19731
119	0.114294	32.536670	-115.620170	7.650000	3.700000	632647	21088
120	0.114490	32.171670	-115.150330	2.890000	4.600000	396032	13201
121	0.115578	32.630670	-115.747670	5.530000	3.900000	694625	23154
122	0.116331	32.661340	-115.691450	9.798000	3.500000	711309	23710
123	0.117372	32.665000	-115.783830	5.650000	2.900000	716495	23883
124	0.117430	32.609830	-115.697170	1.780000	3.300000	678001	22600
125	0.117766	32.652170	-115.775500	2.740000	2.700000	705572	23519
126	0.118645	32.620680	-115.747100	2.570000	2.900000	689072	22969
127	0.118854	32.577140	-115.701170	4.737000	3.300000	661054	22035
128	0.119571	32.203480	-115.248850	9.782000	3.400000	413589	13786
129	0.120833	32.347070	-115.393360	10.363000	3.100000	509200	16973
130	0.121203	32.560080	-115.680890	4.705000	2.700000	649714	21657
131	0.121550	32.697900	-115.794500	2.757000	3.400000	732662	24422
132	0.122349	32.691990	-115.774220	9.942000	2.200000	732729	24424
133	0.124178	32.361330	-115.460000	15.620000	3.000000	521025	17367
134	0.124224	32.263830	-115.390170	16.260000	3.900000	455206	15173
135	0.124826	32.488500	-115.579170	11.570000	3.200000	603641	20121
136	0.125081	32.554960	-115.755500	3.514000	2.900000	643773	21459
137	0.126134	32.556130	-115.652690	8.681000	3.100000	644078	21469
138	0.126493	32.185120	-115.213530	9.984000	4.100000	401799	13393
139	0.126909	32.685670	-115.790000	7.910000	3.000000	727327	24244
140	0.127615	32.168170	-115.243830	5.570000	3.600000	389825	12994
141	0.128923	32.692760	-115.964710	10.360000	2.600000	732190	24406
142	0.129305	32.416300	-115.501540	9.427000	2.800000	556629	18554
143	0.130625	32.683520	-115.802580	5.962000	2.200000	727265	24242
144	0.130763	32.656170	-115.721830	3.980000	2.600000	711213	23707
145	0.131481	32.659020	-115.760030	2.359000	3.200000	711092	23703
146	0.132094	32.671330	-115.774170	3.990000	2.000000	716523	23884
147	0.132210	32.577340	-115.732600	6.159000	2.600000	660966	22032
148	0.133055	32.603500	-115.710000	6.140000	3.000000	677976	22599
149	0.133136	32.613260	-115.755310	7.654000	4.700000	683467	22782
150	0.134710	32.376170	-115.444830	4.360000	3.200000	527044	17568
151	0.136446	32.112170	-115.045500	15.690000	3.600000	354915	11830
152	0.137615	32.208780	-115.289950	13.509000	3.800000	419503	13983
153	0.138298	32.687000	-115.767170	4.160000	3.400000	727384	24246
154	0.141145	32.790440	-116.054810	11.936000	2.400000	783851	26128
155	0.141331	32.563170	-115.686170	10.740000	2.800000	649690	21656
156	0.142210	32.616060	-115.755830	8.406000	3.000000	683468	22782
157	0.142569	32.066330	-115.107000	10.160000	3.500000	325480	10849
158	0.143449	32.306000	-115.273000	7.430000	3.800000	485527	16184
159	0.143831	32.225000	-115.303000	4.170000	3.800000	431434	14381
160	0.146412	32.619830	-115.699170	9.250000	2.600000	689199	22973
161	0.147384	32.573860	-115.708780	8.513000	3.100000	655328	21844
162	0.148576	32.229320	-115.281310	9.375000	3.000000	431499	14383
163	0.149872	32.646350	-115.726300	8.377000	2.200000	700208	23340
164	0.150046	32.485170	-115.559330	9.320000	2.900000	603699	20123
165	0.150706	32.513640	-115.612210	9.469000	2.800000	621039	20701
166	0.151643	32.610170	-115.745500	3.540000	3.400000	677883	22596
167	0.155057	32.616840	-115.757010	7.701000	3.200000	683467	22782
168	0.158715	32.622580	-115.746120	2.429000	2.800000	689072	22969
169	0.158715	32.678500	-115.711330	4.600000	2.000000	722134	24071
170	0.159143	32.615260	-115.754070	7.270000	2.500000	683467	22782
171	0.161562	32.614510	-115.747720	8.583000	3.000000	683498	22783
172	0.162013	32.603250	-115.708620	5.561000	2.700000	677975	22599
173	0.162581	32.601890	-115.714650	6.851000	2.800000	677976	22599
174	0.164039	32.649000	-115.745670	3.670000	2.200000	705663	23522
175	0.164305	32.615770	-115.766090	5.002000	2.800000	683435	22781
176	0.165439	32.346630	-115.393170	10.340000	3.100000	509200	16973
177	0.166296	32.575100	-115.662400	11.809000	3.400000	661181	22039
178	0.166365	32.490000	-115.680170	2.770000	3.000000	603362	20112
179	0.167222	32.587700	-115.690010	8.113000	2.900000	666758	22225
180	0.167696	32.619700	-115.746280	2.243000	2.900000	689072	22969
181	0.168206	32.540500	-115.675170	6.890000	2.400000	638226	21274
182	0.168657	32.637660	-115.730960	7.476000	2.700000	700177	23339
183	0.168831	32.391330	-115.428000	2.770000	2.400000	539012	17967
184	0.169398	32.588220	-115.704590	5.328000	2.400000	666725	22224
185	0.170544	32.631210	-115.761320	9.306000	3.200000	694569	23152
186	0.171331	32.616140	-115.754670	7.656000	2.800000	683467	22782
187	0.171354	32.337000	-115.296830	10.370000	4.500000	503470	16782
188	0.173275	32.599330	-115.777170	6.780000	2.500000	672156	22405
189	0.174166	32.646400	-115.772090	8.316000	2.600000	700058	23335
190	0.176296	32.521000	-115.627500	5.850000	4.200000	626825	20894
191	0.177326	32.653170	-115.739830	6.110000	2.500000	705666	23522
192	0.177997	32.649000	-115.741500	4.860000	2.500000	705664	23522
193	0.178912	32.478330	-115.743170	4.330000	2.800000	597304	19910
